Observation URI,references,refArea,Indicator Code,Value,publisher,dataset,refPeriod
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2011,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.3486e+01,The World Bank,social-development-Lebanon,2011
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2012,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.4126e+01,The World Bank,social-development-Lebanon,2012
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2013,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.4776e+01,The World Bank,social-development-Lebanon,2013
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2014,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.5436e+01,The World Bank,social-development-Lebanon,2014
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2015,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.6147e+01,The World Bank,social-development-Lebanon,2015
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2016,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.6913e+01,The World Bank,social-development-Lebanon,2016
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2017,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.7694e+01,The World Bank,social-development-Lebanon,2017
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2018,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.8489e+01,The World Bank,social-development-Lebanon,2018
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2019,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.9298e+01,The World Bank,social-development-Lebanon,2019
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2020,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.6614e+01,The World Bank,social-development-Lebanon,2020
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2021,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.7754e+01,The World Bank,social-development-Lebanon,2021
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.FE.ZS-2022,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.FE.ZS,2.8704e+01,The World Bank,social-development-Lebanon,2022
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1990,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,7.2069e+01,The World Bank,social-development-Lebanon,1990
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1991,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,7.1965e+01,The World Bank,social-development-Lebanon,1991
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1992,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,7.0891e+01,The World Bank,social-development-Lebanon,1992
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1993,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,7.0388e+01,The World Bank,social-development-Lebanon,1993
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1994,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,7.0063e+01,The World Bank,social-development-Lebanon,1994
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1995,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.9778e+01,The World Bank,social-development-Lebanon,1995
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1996,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8885e+01,The World Bank,social-development-Lebanon,1996
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1997,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8871e+01,The World Bank,social-development-Lebanon,1997
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1998,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8574e+01,The World Bank,social-development-Lebanon,1998
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-1999,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8741e+01,The World Bank,social-development-Lebanon,1999
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2000,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8827e+01,The World Bank,social-development-Lebanon,2000
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2001,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8775e+01,The World Bank,social-development-Lebanon,2001
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2002,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8864e+01,The World Bank,social-development-Lebanon,2002
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2003,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8995e+01,The World Bank,social-development-Lebanon,2003
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2004,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8733e+01,The World Bank,social-development-Lebanon,2004
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2005,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8027e+01,The World Bank,social-development-Lebanon,2005
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2006,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.7331e+01,The World Bank,social-development-Lebanon,2006
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2007,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.6637e+01,The World Bank,social-development-Lebanon,2007
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2008,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.6904e+01,The World Bank,social-development-Lebanon,2008
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2009,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.7163e+01,The World Bank,social-development-Lebanon,2009
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2010,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.7414e+01,The World Bank,social-development-Lebanon,2010
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2011,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.7659e+01,The World Bank,social-development-Lebanon,2011
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2012,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.7897e+01,The World Bank,social-development-Lebanon,2012
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2013,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.813e+01,The World Bank,social-development-Lebanon,2013
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2014,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.8358e+01,The World Bank,social-development-Lebanon,2014
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2015,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.869e+01,The World Bank,social-development-Lebanon,2015
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2016,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.9129e+01,The World Bank,social-development-Lebanon,2016
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2017,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.9566e+01,The World Bank,social-development-Lebanon,2017
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2018,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,7.0001e+01,The World Bank,social-development-Lebanon,2018
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2019,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,7.0435e+01,The World Bank,social-development-Lebanon,2019
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2020,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.4523e+01,The World Bank,social-development-Lebanon,2020
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2021,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.6084e+01,The World Bank,social-development-Lebanon,2021
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.TLF.CACT.MA.ZS-2022,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.TLF.CACT.MA.ZS,6.6996e+01,The World Bank,social-development-Lebanon,2022
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-1991,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0969e+01,The World Bank,social-development-Lebanon,1991
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-1992,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0935e+01,The World Bank,social-development-Lebanon,1992
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-1993,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0895e+01,The World Bank,social-development-Lebanon,1993
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-1994,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0879e+01,The World Bank,social-development-Lebanon,1994
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-1995,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.085e+01,The World Bank,social-development-Lebanon,1995
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-1996,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0735e+01,The World Bank,social-development-Lebanon,1996
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-1997,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0823e+01,The World Bank,social-development-Lebanon,1997
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-1998,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0609e+01,The World Bank,social-development-Lebanon,1998
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-1999,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0484e+01,The World Bank,social-development-Lebanon,1999
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2000,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.028e+01,The World Bank,social-development-Lebanon,2000
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2001,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0073e+01,The World Bank,social-development-Lebanon,2001
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2002,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,9.902e+00,The World Bank,social-development-Lebanon,2002
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2003,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,9.729e+00,The World Bank,social-development-Lebanon,2003
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2004,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,9.508e+00,The World Bank,social-development-Lebanon,2004
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2005,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,9.777e+00,The World Bank,social-development-Lebanon,2005
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2006,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0013e+01,The World Bank,social-development-Lebanon,2006
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2007,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.014e+01,The World Bank,social-development-Lebanon,2007
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2008,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0261e+01,The World Bank,social-development-Lebanon,2008
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2009,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0329e+01,The World Bank,social-development-Lebanon,2009
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2010,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.0732e+01,The World Bank,social-development-Lebanon,2010
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2011,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.1207e+01,The World Bank,social-development-Lebanon,2011
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2012,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.1558e+01,The World Bank,social-development-Lebanon,2012
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2013,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.1914e+01,The World Bank,social-development-Lebanon,2013
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2014,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.2311e+01,The World Bank,social-development-Lebanon,2014
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2015,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.2712e+01,The World Bank,social-development-Lebanon,2015
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2016,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.3062e+01,The World Bank,social-development-Lebanon,2016
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2017,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.3443e+01,The World Bank,social-development-Lebanon,2017
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2018,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.3854e+01,The World Bank,social-development-Lebanon,2018
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2019,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.4321e+01,The World Bank,social-development-Lebanon,2019
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2020,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.6012e+01,The World Bank,social-development-Lebanon,2020
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2021,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.5761e+01,The World Bank,social-development-Lebanon,2021
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.FE.ZS-2022,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.FE.ZS,1.6031e+01,The World Bank,social-development-Lebanon,2022
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-1991,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.674e+00,The World Bank,social-development-Lebanon,1991
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-1992,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.707e+00,The World Bank,social-development-Lebanon,1992
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-1993,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.734e+00,The World Bank,social-development-Lebanon,1993
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-1994,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.786e+00,The World Bank,social-development-Lebanon,1994
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-1995,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.825e+00,The World Bank,social-development-Lebanon,1995
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-1996,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.778e+00,The World Bank,social-development-Lebanon,1996
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-1997,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.94e+00,The World Bank,social-development-Lebanon,1997
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-1998,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.83e+00,The World Bank,social-development-Lebanon,1998
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-1999,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.811e+00,The World Bank,social-development-Lebanon,1999
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2000,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.709e+00,The World Bank,social-development-Lebanon,2000
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2001,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.602e+00,The World Bank,social-development-Lebanon,2001
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2002,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.533e+00,The World Bank,social-development-Lebanon,2002
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2003,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.461e+00,The World Bank,social-development-Lebanon,2003
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2004,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.339e+00,The World Bank,social-development-Lebanon,2004
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2005,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,7.826e+00,The World Bank,social-development-Lebanon,2005
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2006,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,8.279e+00,The World Bank,social-development-Lebanon,2006
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2007,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,8.6e+00,The World Bank,social-development-Lebanon,2007
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2008,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,6.804e+00,The World Bank,social-development-Lebanon,2008
http://linked.aub.edu.lb/CODEC/Lebanon/observation/social-development-Lebanon-SL.UEM.TOTL.MA.ZS-2009,https://data.humdata.org/dataset/world-bank-social-development-indicators-for-lebanon,Lebanon,SL.UEM.TOTL.MA.ZS,4.986e+00,The World Bank,social-development-Lebanon,2009
